order,family,ebird_name,treelabels,binomial,clumin,clumax,bodmin,bodmax,is
Charadriiformes,Laridae,Chroicocephalus_serranus,Larus_serranus,Larus serranus,1,4,478,478,N
Charadriiformes,Laridae,Chroicocephalus_maculipennis,Larus_maculipennis,Larus maculipennis,2,3,280,361,N
Charadriiformes,Laridae,Chroicocephalus_bulleri,Larus_bulleri,Larus bulleri,1,3,190,270,Y
Charadriiformes,Laridae,Chroicocephalus_novaehollandiae,Larus_novaehollandiae,Larus novaehollandiae,1,6,150,430,N
Charadriiformes,Laridae,Chroicocephalus_cirrocephalus,Larus_cirrocephalus,Larus cirrocephalus,2,3,255,460,N
Charadriiformes,Laridae,Chroicocephalus_hartlaubii,Larus_hartlaubii,Larus hartlaubii,1,5,235,340,N
Charadriiformes,Laridae,Chroicocephalus_ridibundus,Larus_ridibundus,Larus ridibundus,1,3,195,325,N
Charadriiformes,Laridae,Chroicocephalus_brunnicephalus,Larus_brunnicephalus,Larus brunnicephalus,1,4,450,714,N
Charadriiformes,Laridae,Hydrocoloeus_minutus,Larus_minutus,Hydrocoloeus minutus,1,3,99.2,134.5,N
Charadriiformes,Laridae,Rhodostethia_rosea,Rhodostethia_rosea,Rhodostethia rosea,1,3,120,250,N
Charadriiformes,Laridae,Leucophaeus_scoresbii,Leucophaeus_scoresbii,Larus scoresbii,2,3,524,524,N
Charadriiformes,Laridae,Leucophaeus_modestus,Larus_modestus,Larus modestus,1,3,360,400,N
Charadriiformes,Laridae,Leucophaeus_atricilla,Larus_atricilla,Larus atricilla,2,4,289,327,N
Charadriiformes,Laridae,Leucophaeus_pipixcan,Larus_pipixcan,Larus pipixcan,2,4,220,335,N
Charadriiformes,Laridae,Leucophaeus_fuliginosus,Larus_fuliginosus,Larus fuliginosus,1,2,380,380,Y
Charadriiformes,Laridae,Ichthyaetus_melanocephalus,Larus_melanocephalus,Larus melanocephalus,1,5,215,350,N
Charadriiformes,Laridae,Ichthyaetus_relictus,Larus_relictus,Larus relictus,2,3,420,665,N
Charadriiformes,Laridae,Ichthyaetus_leucopththalmus,Larus_leucophthalmus,Larus leucophthalmus,1,3,275,415,N
Charadriiformes,Laridae,Ichthyaetus_hemprichii,Larus_hemprichii,Larus hemprichii,1,3,400,510,N
Charadriiformes,Laridae,Ichthyaetus_ichthyaetus,Larus_ichthyaetus,Larus ichthyaetus,1,3,900,2000,N
Charadriiformes,Laridae,Ichthyaetus_audouinii,Larus_audouinii,Larus audouinii,1,4,451,770,N
Charadriiformes,Laridae,Larus_belcheri,Larus_belcheri,Larus belcheri,1,3,560,725,N
Charadriiformes,Laridae,Larus_atlanticus,Larus_atlanticus,Larus atlanticus,2,3,810,810,N
Charadriiformes,Laridae,Larus_crassirostris,Larus_crassirostris,Larus crassirostris,2,3,436,640,N
Charadriiformes,Laridae,Larus_pacificus,Larus_pacificus,Larus pacificus,1,3,900,1185,N
Charadriiformes,Laridae,Larus_heermanni,Larus_heermanni,Larus heermanni,1,3,305.3,560,N
Charadriiformes,Laridae,Larus_canus,Larus_canus,Larus canus,1,5,300,480,N
Charadriiformes,Laridae,Larus_delawarensis,Larus_delawarensis,Larus delawarensis,1,3,300,700,N
Charadriiformes,Laridae,Larus_occidentalis,Larus_occidentalis,Larus occidentalis,1,3,800,1250,N
Charadriiformes,Laridae,Larus_livens,Larus_livens,Larus livens,1,3,1173,1470,N
Charadriiformes,Laridae,Larus_californicus,Larus_californicus,Larus californicus,2,6,432,1045,N
Charadriiformes,Laridae,Larus_argentatus,Larus_argentatus,Larus argentatus,1,4,600,1650,N
Charadriiformes,Laridae,Larus_michahellis,Larus_michahellis,Larus michahellis,2,3,420,1600,N
Charadriiformes,Laridae,Larus_cachinnans,Larus_cachinnans,Larus cachinnans,2,3,680,1500,N
Charadriiformes,Laridae,Larus_armenicus,Larus_armenicus,Larus armenicus,3,3,950,1050,N
Charadriiformes,Laridae,Larus_glaucoides,Larus_glaucoides,Larus glaucoides,1,4,820,1100,N
Charadriiformes,Laridae,Larus_fuscus,Larus_fuscus,Larus fuscus,2,3,550,1200,N
Charadriiformes,Laridae,Larus_schistisagus,Larus_schistisagus,Larus schistisagus,1,4,1050,1695,N
Charadriiformes,Laridae,Larus_glaucescens,Larus_glaucescens,Larus glaucescens,1,4,946.1,1224,N
Charadriiformes,Laridae,Larus_hyperboreus,Larus_hyperboreus,Larus hyperboreus,1,3,1232,2700,N
Charadriiformes,Laridae,Larus_marinus,Larus_marinus,Larus marinus,1,4,1033,2272,N
Charadriiformes,Laridae,Larus_dominicanus,Larus_dominicanus,Larus dominicanus,1,3,810,1335,N
Charadriiformes,Laridae,Anous_stolidus,Anous_stolidus,Anous stolidus,1,1,142,221,Y
Charadriiformes,Laridae,Anous_minutus,Anous_minutus,Anous minutus,1,1,85,140,Y
Charadriiformes,Laridae,Anous_tenuirostris,Anous_tenuirostris,Anous tenuirostris,1,1,97,120,Y
Charadriiformes,Laridae,Gygis_alba,Gygis_alba,Gygis alba,1,2,77,157,Y
Charadriiformes,Laridae,Onychoprion_fuscatus,Sterna_fuscata,Onychoprion fuscatus,1,1,178,208,Y
Charadriiformes,Laridae,Onychoprion_lunatus,Sterna_lunata,Onychoprion lunatus,1,1,93.2,144,Y
Charadriiformes,Laridae,Onychoprion_anaethetus,Sterna_anaethetus,Onychoprion anaethetus,1,1,115.2,167.5,N
Charadriiformes,Laridae,Onychoprion_aleuticus,Sterna_aleutica,Onychoprion aleuticus,1,3,120,123,N
Charadriiformes,Laridae,Sternula_albifrons,Sterna_albifrons,Sternula albifrons,1,4,47,63,N
Charadriiformes,Laridae,Sternula_antillarum,Sterna_antillarum,Sternula antillarum,1,3,36,62,N
Charadriiformes,Laridae,Sternula_superciliaris,Sterna_superciliaris,Sternula superciliaris,2,3,40,57,N
Charadriiformes,Laridae,Sternula_nereis,Sterna_nereis,Sternula nereis,1,2,57,57,N
Charadriiformes,Laridae,Phaetusa_simplex,Phaetusa_simplex,Phaetusa simplex,2,3,208,247,N
Charadriiformes,Laridae,Gelochelidon_nilotica,Sterna_nilotica,Gelochelidon nilotica,1,7,150,205.2,N
Charadriiformes,Laridae,Hydroprogne_caspia,Sterna_caspia,Hydroprogne caspia,1,3,574,782,N
Charadriiformes,Laridae,Larosterna_inca,Larosterna_inca,Larosterna inca,1,2,180,210,N
Charadriiformes,Laridae,Chlidonias_niger,Chlidonias_niger,Chlidonias niger,1,3,46,71,N
Charadriiformes,Laridae,Chlidonias_leucopterus,Chlidonias_leucopterus,Chlidonias leucopterus,2,3,42,79,N
Charadriiformes,Laridae,Chlidonias_hybrida,Chlidonias_hybrida,Chlidonias hybrida,2,3,60,101,N
Charadriiformes,Laridae,Chlidonias_albostriatus,Sterna_albostriata,Chlidonias albostriatus,1,3,88,96,Y
Charadriiformes,Laridae,Sterna_dougallii,Sterna_dougallii,Sterna dougallii,1,5,90,134,N
Charadriiformes,Laridae,Sterna_striata,Sterna_striata,Sterna striata,1,2,103,160,Y
Charadriiformes,Laridae,Sterna_sumatrana,Sterna_sumatrana,Sterna sumatrana,2,3,97,120,Y
Charadriiformes,Laridae,Sterna_hirundo,Sterna_hirundo,Sterna hirundo,1,4,116.5,128,N
Charadriiformes,Laridae,Sterna_paradisaea,Sterna_paradisaea,Sterna paradisaea,1,3,93,154,N
Charadriiformes,Laridae,Sterna_hirundinacea,Sterna_hirundinacea,Sterna hirundinacea,1,3,170,220,N
Charadriiformes,Laridae,Sterna_vittata,Sterna_vittata,Sterna vittata,1,2,114,205,Y
Charadriiformes,Laridae,Sterna_forsteri,Sterna_forsteri,Sterna forsteri,1,6,127,193,N
Charadriiformes,Laridae,Sterna_trudeaui,Sterna_trudeaui,Sterna trudeaui,2,4,146,160,N
Charadriiformes,Laridae,Thalasseus_maximus,Sterna_maxima,Thalasseus maximus,1,3,300,585,N
Charadriiformes,Laridae,Thalasseus_bergii,Sterna_bergii,Thalasseus bergii,1,2,320,400,N
Charadriiformes,Laridae,Thalasseus_sandvicensis,Sterna_sandvicensis,Thalasseus sandvicensis,1,2,176,310,N
Charadriiformes,Laridae,Thalasseus_elegans,Sterna_elegans,Thalasseus elegans,1,2,200,325,N
Charadriiformes,Laridae,Thalasseus_bengalensis,Sterna_bengalensis,Thalasseus bengalensis,1,2,185,242,Y
Charadriiformes,Laridae,Rynchops_niger,Rynchops_niger,Rynchops niger,1,5,212,447,N
Eurypygiformes,Rhynochetidae,Rhynochetos_jubatus,Rhynochetos_jubatus,Rhynochetos jubatus,1,1,800,1100,Y
Eurypygiformes,Eurypygidae,Eurypyga_helias,Eurypyga_helias,Eurypyga helias,1,3,188,295,N
Phaethontiformes,Phaethontidae,Phaethon_lepturus,Phaethon_lepturus,Phaethon lepturus,1,1,220,410,Y
Phaethontiformes,Phaethontidae,Phaethon_aethereus,Phaethon_aethereus,Phaethon aethereus,1,1,700,700,Y
Phaethontiformes,Phaethontidae,Phaethon_rubricauda,Phaethon_rubricauda,Phaethon rubricauda,1,1,600,835,N
Gaviiformes,Gaviidae,Gavia_stellata,Gavia_stellata,Gavia stellata,1,3,1250,2460,N
Gaviiformes,Gaviidae,Gavia_arctica,Gavia_arctica,Gavia arctica,1,3,2255,4000,N
Gaviiformes,Gaviidae,Gavia_pacifica,Gavia_pacifica,Gavia pacifica,1,2,1200,2600,N
Gaviiformes,Gaviidae,Gavia_immer,Gavia_immer,Gavia immer,1,4,2980,7000,N
Gaviiformes,Gaviidae,Gavia_adamsii,Gavia_adamsii,Gavia adamsii,1,2,3700,6400,N
Sphenisciformes,Spheniscidae,Aptenodytes_patagonicus,Aptenodytes_patagonicus,Aptenodytes patagonicus,1,1,9000,15000,Y
Sphenisciformes,Spheniscidae,Aptenodytes_forsteri,Aptenodytes_forsteri,Aptenodytes forsteri,1,1,19000,46000,N
Sphenisciformes,Spheniscidae,Pygoscelis_adeliae,Pygoscelis_adeliae,Pygoscelis adeliae,1,2,3800,8200,N
Sphenisciformes,Spheniscidae,Pygoscelis_papua,Pygoscelis_papua,Pygoscelis papua,2,2,4500,8500,Y
Sphenisciformes,Spheniscidae,Pygoscelis_antarcticus,Pygoscelis_antarcticus,Pygoscelis antarcticus,1,3,3200,5300,Y
Sphenisciformes,Spheniscidae,Megadyptes_antipodes,Megadyptes_antipodes,Megadyptes antipodes,2,2,3600,8900,Y
Sphenisciformes,Spheniscidae,Eudyptula_minor,Eudyptula_minor,Eudyptula minor,1,2,500,2100,N
Sphenisciformes,Spheniscidae,Spheniscus_demersus,Spheniscus_demersus,Spheniscus demersus,1,2,2100,3700,N
Sphenisciformes,Spheniscidae,Spheniscus_humboldti,Spheniscus_humboldti,Spheniscus humboldti,2,2,4000,4700,N
Sphenisciformes,Spheniscidae,Spheniscus_mendiculus,Spheniscus_mendiculus,Spheniscus mendiculus,2,2,1877.9,2118.8,Y
Sphenisciformes,Spheniscidae,Spheniscus_magellanicus,Spheniscus_magellanicus,Spheniscus magellanicus,2,2,2300,7800,N
Sphenisciformes,Spheniscidae,Eudyptes_pachyrhynchus,Eudyptes_pachyrhynchus,Eudyptes pachyrhynchus,2,2,2100,5100,Y
Sphenisciformes,Spheniscidae,Eudyptes_sclateri,Eudyptes_sclateri,Eudyptes sclateri,2,2,3300,7000,Y
Sphenisciformes,Spheniscidae,Eudyptes_chrysolophus,Eudyptes_chrysolophus,Eudyptes chrysolophus,2,2,3100,6600,N
Sphenisciformes,Spheniscidae,Eudyptes_schlegeli,Eudyptes_schlegeli,Eudyptes schlegeli,2,2,3000,8100,Y
Sphenisciformes,Spheniscidae,Eudyptes_chrysocome,Eudyptes_chrysocome,Eudyptes chrysocome,2,2,2000,3800,Y
Sphenisciformes,Spheniscidae,Eudyptes_moseleyi,Eudyptes_moseleyi,Eudyptes moseleyi,2,2,2400,4300,Y
Sphenisciformes,Spheniscidae,Eudyptes_robustus,Eudyptes_robustus,Eudyptes robustus,2,2,2400,4300,Y
Procellariiformes,Diomedeidae,Thalassarche_chlororhynchos,Thalassarche_chlororhynchos,Thalassarche chlororhynchos,1,1,1780,2930,Y
Procellariiformes,Diomedeidae,Thalassarche_chrysostoma,Thalassarche_chrysostoma,Thalassarche chrysostoma,1,1,2840,4345,Y
Procellariiformes,Diomedeidae,Thalassarche_bulleri,Thalassarche_bulleri,Thalassarche bulleri,1,1,2150,3800,Y
Procellariiformes,Diomedeidae,Thalassarche_cauta,Thalassarche_cauta,Thalassarche cauta,1,1,3200,5100,Y
Procellariiformes,Diomedeidae,Thalassarche_salvini,Thalassarche_salvini,Thalassarche salvini,1,1,3300,4900,Y
Procellariiformes,Diomedeidae,Thalassarche_eremita,Thalassarche_eremita,Thalassarche eremita,1,1,3100,4700,Y
Procellariiformes,Diomedeidae,Thalassarche_melanophris,Thalassarche_melanophrys,Thalassarche melanophris,1,1,2200,4658,Y
Procellariiformes,Diomedeidae,Phoebetria_fusca,Phoebetria_fusca,Phoebetria fusca,1,1,2100,3250,Y
Procellariiformes,Diomedeidae,Phoebetria_palpebrata,Phoebetria_palpebrata,Phoebetria palpebrata,1,1,2620,3700,Y
Procellariiformes,Diomedeidae,Diomedea_epomophora,Diomedea_epomophora,Diomedea epomophora,1,1,6520,10300,Y
Procellariiformes,Diomedeidae,Diomedea_exulans,Diomedea_exulans,Diomedea exulans,1,1,5000,11910,Y
Procellariiformes,Diomedeidae,Phoebastria_irrorata,Phoebastria_irrorata,Phoebastria irrorata,1,1,3040,3750,Y
Procellariiformes,Diomedeidae,Phoebastria_immutabilis,Phoebastria_immutabilis,Phoebastria immutabilis,1,1,2210,3310,Y
Procellariiformes,Diomedeidae,Phoebastria_nigripes,Phoebastria_nigripes,Phoebastria nigripes,1,1,2990,3400,Y
Procellariiformes,Diomedeidae,Phoebastria_albatrus,Phoebastria_albatrus,Phoebastria albatrus,1,1,5100,7500,Y
Procellariiformes,Oceanitidae,Oceanites_oceanicus,Oceanites_oceanicus,Oceanites oceanicus,1,1,28,50,N
Procellariiformes,Oceanitidae,Garrodia_nereis,Garrodia_nereis,Garrodia nereis,1,1,21,44,Y
Procellariiformes,Oceanitidae,Pelagodroma_marina,Pelagodroma_marina,Pelagodroma marina,1,1,40,68,Y
Procellariiformes,Oceanitidae,Fregetta_grallaria,Fregetta_grallaria,Fregetta grallaria,1,1,45,65,Y
Procellariiformes,Oceanitidae,Fregetta_tropica,Fregetta_tropica,Fregetta tropica,1,1,43,63,Y
Procellariiformes,Hydrobatidae,Hydrobates_pelagicus,Hydrobates_pelagicus,Hydrobates pelagicus,1,1,16,37,Y
Procellariiformes,Hydrobatidae,Oceanodroma_furcata,Oceanodroma_furcata,Hydrobates furcatus,1,1,45,82,N
Procellariiformes,Hydrobatidae,Oceanodroma_leucorhoa,Oceanodroma_leucorhoa,Hydrobates leucorhous,1,1,29,62,N
Procellariiformes,Hydrobatidae,Oceanodroma_homochroa,Oceanodroma_homochroa,Hydrobates homochroa,1,1,34.7,36.1,N
Procellariiformes,Hydrobatidae,Oceanodroma_castro,Oceanodroma_castro,Hydrobates castro,1,1,34,50,Y
Procellariiformes,Hydrobatidae,Oceanodroma_tethys,Oceanodroma_tethys,Hydrobates tethys,1,1,19,35,Y
Procellariiformes,Hydrobatidae,Oceanodroma_melania,Oceanodroma_melania,Hydrobates melania,1,1,47.3,85.1,Y
Procellariiformes,Hydrobatidae,Oceanodroma_tristrami,Oceanodroma_tristrami,Hydrobates tristrami,1,1,77,97,Y
Procellariiformes,Hydrobatidae,Oceanodroma_microsoma,Halocyptena_microsoma,Hydrobates microsoma,1,1,14,22,N
Procellariiformes,Procellariidae,Macronectes_giganteus,Macronectes_giganteus,Macronectes giganteus,1,1,3800,5000,Y
Procellariiformes,Procellariidae,Macronectes_halli,Macronectes_halli,Macronectes halli,1,1,3050,5800,Y
Procellariiformes,Procellariidae,Fulmarus_glacialis,Fulmarus_glacialis,Fulmarus glacialis,1,1,445,911,N
Procellariiformes,Procellariidae,Fulmarus_glacialoides,Fulmarus_glacialoides,Fulmarus glacialoides,1,1,720,1180,Y
Procellariiformes,Procellariidae,Thalassoica_antarctica,Thalassoica_antarctica,Thalassoica antarctica,1,1,510,765,N
Procellariiformes,Procellariidae,Daption_capense,Daption_capense,Daption capense,1,1,340,528,N
Procellariiformes,Procellariidae,Pagodroma_nivea,Pagodroma_nivea,Pagodroma nivea,1,1,202,570,N
Procellariiformes,Procellariidae,Aphrodroma_brevirostris,Lugensa_brevirostris,Aphrodroma brevirostris,1,1,255,451,Y
Procellariiformes,Procellariidae,Pterodroma_macroptera,Pterodroma_macroptera,Pterodroma macroptera,1,1,385,680,Y
Procellariiformes,Procellariidae,Pterodroma_neglecta,Pterodroma_neglecta,Pterodroma neglecta,1,1,315,590,Y
Procellariiformes,Procellariidae,Pterodroma_magentae,Pterodroma_magentae,Pterodroma magentae,1,1,415,560,Y
Procellariiformes,Procellariidae,Pterodroma_arminjoniana,Pterodroma_arminjoniana,Pterodroma arminjoniana,1,1,267,475,Y
Procellariiformes,Procellariidae,Pterodroma_heraldica,Pterodroma_heraldica,Pterodroma heraldica,1,1,237,320,Y
Procellariiformes,Procellariidae,Pterodroma_solandri,Pterodroma_solandri,Pterodroma solandri,1,1,425,567,Y
Procellariiformes,Procellariidae,Pterodroma_madeira,Pterodroma_madeira,Pterodroma madeira,1,1,175,280,Y
Procellariiformes,Procellariidae,Pterodroma_feae,Pterodroma_feae,Pterodroma feae,1,1,251,355,Y
Procellariiformes,Procellariidae,Pterodroma_mollis,Pterodroma_mollis,Pterodroma mollis,1,1,250,380,Y
Procellariiformes,Procellariidae,Pterodroma_baraui,Pterodroma_baraui,Pterodroma baraui,1,1,433,433,Y
Procellariiformes,Procellariidae,Pterodroma_lessonii,Pterodroma_lessonii,Pterodroma lessonii,1,1,580,810,Y
Procellariiformes,Procellariidae,Pterodroma_inexpectata,Pterodroma_inexpectata,Pterodroma inexpectata,1,1,247,441,Y
Procellariiformes,Procellariidae,Pterodroma_cahow,Pterodroma_cahow,Pterodroma cahow,1,1,258,454,Y
Procellariiformes,Procellariidae,Pterodroma_hasitata,Pterodroma_hasitata,Pterodroma hasitata,1,1,347,591,Y
Procellariiformes,Procellariidae,Pterodroma_externa,Pterodroma_externa,Pterodroma externa,1,1,310,555,Y
Procellariiformes,Procellariidae,Pterodroma_incerta,Pterodroma_incerta,Pterodroma incerta,1,1,420,720,Y
Procellariiformes,Procellariidae,Pterodroma_phaeopygia,Pterodroma_phaeopygia,Pterodroma phaeopygia,1,1,387,434,Y
Procellariiformes,Procellariidae,Pterodroma_sandwichensis,Pterodroma_sandwichensis,Pterodroma sandwichensis,1,1,330,629,Y
Procellariiformes,Procellariidae,Pterodroma_cervicalis,Pterodroma_cervicalis,Pterodroma cervicalis,1,1,380,545,Y
Procellariiformes,Procellariidae,Pterodroma_hypoleuca,Pterodroma_hypoleuca,Pterodroma hypoleuca,1,1,152,308,Y
Procellariiformes,Procellariidae,Pterodroma_nigripennis,Pterodroma_nigripennis,Pterodroma nigripennis,1,1,131,228,Y
Procellariiformes,Procellariidae,Pterodroma_axillaris,Pterodroma_axillaris,Pterodroma axillaris,1,1,185,275,Y
Procellariiformes,Procellariidae,Pterodroma_cookii,Pterodroma_cookii,Pterodroma cookii,1,1,112,302,Y
Procellariiformes,Procellariidae,Pterodroma_longirostris,Pterodroma_longirostris,Pterodroma longirostris,1,1,114,167,Y
Procellariiformes,Procellariidae,Pterodroma_alba,Pterodroma_alba,Pterodroma alba,1,1,219,339,Y
Procellariiformes,Procellariidae,Halobaena_caerulea,Halobaena_caerulea,Halobaena caerulea,1,1,152,251,Y
Procellariiformes,Procellariidae,Pachyptila_turtur,Pachyptila_turtur,Pachyptila turtur,1,1,90,175,Y
Procellariiformes,Procellariidae,Pachyptila_vittata,Pachyptila_vittata,Pachyptila vittata,1,1,137,237,Y
Procellariiformes,Procellariidae,Pachyptila_salvini,Pachyptila_salvini,Pachyptila salvini,1,1,115,210,Y
Procellariiformes,Procellariidae,Pachyptila_desolata,Pachyptila_desolata,Pachyptila desolata,1,1,155,183,Y
Procellariiformes,Procellariidae,Bulweria_bulwerii,Bulweria_bulwerii,Bulweria bulwerii,1,1,71,139,Y
Procellariiformes,Procellariidae,Pseudobulweria_rostrata,Pseudobulweria_rostrata,Pseudobulweria rostrata,1,1,315,506,Y
Procellariiformes,Procellariidae,Procellaria_cinerea,Procellaria_cinerea,Procellaria cinerea,1,1,760,1520,Y
Procellariiformes,Procellariidae,Procellaria_aequinoctialis,Procellaria_aequinoctialis,Procellaria aequinoctialis,1,1,1020,1550,Y
Procellariiformes,Procellariidae,Procellaria_conspicillata,Procellaria_conspicillata,Procellaria conspicillata,1,1,1010,1315,Y
Procellariiformes,Procellariidae,Procellaria_parkinsoni,Procellaria_parkinsoni,Procellaria parkinsoni,1,1,585,989,Y
Procellariiformes,Procellariidae,Procellaria_westlandica,Procellaria_westlandica,Procellaria westlandica,1,1,800,1200,Y
Procellariiformes,Procellariidae,Calonectris_leucomelas,Calonectris_leucomelas,Calonectris leucomelas,1,1,348,710,Y
Procellariiformes,Procellariidae,Calonectris_diomedea,Calonectris_diomedea,Calonectris diomedea,1,1,544,1060,Y
Procellariiformes,Procellariidae,Ardenna_creatopus,Puffinus_creatopus,Ardenna creatopus,1,1,576,879,Y
Procellariiformes,Procellariidae,Ardenna_carneipes,Puffinus_carneipes,Ardenna carneipes,1,1,533,765,N
Procellariiformes,Procellariidae,Ardenna_gravis,Puffinus_gravis,Ardenna gravis,1,1,670,995,Y
Procellariiformes,Procellariidae,Ardenna_pacifica,Puffinus_pacificus,Ardenna pacifica,1,1,320,510,Y
Procellariiformes,Procellariidae,Ardenna_bulleri,Puffinus_bulleri,Ardenna bulleri,1,1,278,499,Y
Procellariiformes,Procellariidae,Ardenna_grisea,Puffinus_griseus,Ardenna grisea,1,1,650,978,Y
Procellariiformes,Procellariidae,Ardenna_tenuirostris,Puffinus_tenuirostris,Ardenna tenuirostris,1,1,480,930,N
Procellariiformes,Procellariidae,Puffinus_nativitatis,Puffinus_nativitatis,Puffinus nativitatis,1,1,260,455,Y
Procellariiformes,Procellariidae,Puffinus_puffinus,Puffinus_puffinus,Puffinus puffinus,1,1,232,503,N
Procellariiformes,Procellariidae,Puffinus_yelkouan,Puffinus_yelkouan,Puffinus yelkouan,1,1,330,485,N
Procellariiformes,Procellariidae,Puffinus_mauretanicus,Puffinus_mauretanicus,Puffinus mauretanicus,1,1,472,565,Y
Procellariiformes,Procellariidae,Puffinus_huttoni,Puffinus_huttoni,Puffinus huttoni,1,1,292.5,430,Y
Procellariiformes,Procellariidae,Puffinus_newelli,Puffinus_newelli,Puffinus newelli,1,1,340,425,Y
Procellariiformes,Procellariidae,Puffinus_opisthomelas,Puffinus_opisthomelas,Puffinus opisthomelas,1,1,332,545,Y
Procellariiformes,Procellariidae,Puffinus_gavia,Puffinus_gavia,Puffinus gavia,1,1,225,430,Y
Procellariiformes,Procellariidae,Puffinus_assimilis,Puffinus_assimilis,Puffinus assimilis,1,1,154,207.5,Y
Procellariiformes,Procellariidae,Puffinus_lherminieri,Puffinus_lherminieri,Puffinus lherminieri,1,1,138,290,Y
Procellariiformes,Procellariidae,Pelecanoides_garnotii,Pelecanoides_garnotii,Pelecanoides garnotii,1,1,116,270,N
Procellariiformes,Procellariidae,Pelecanoides_urinatrix,Pelecanoides_urinatrix,Pelecanoides urinatrix,1,1,86,185,N
Procellariiformes,Procellariidae,Pelecanoides_georgicus,Pelecanoides_georgicus,Pelecanoides georgicus,1,1,90,150,Y
Procellariiformes,Procellariidae,Pelecanoides_magellani,Pelecanoides_magellani,Pelecanoides magellani,1,1,145,174,N
Ciconiiformes,Ciconiidae,Ciconia_nigra,Ciconia_nigra,Ciconia nigra,2,6,3000,3000,N
Ciconiiformes,Ciconiidae,Ciconia_abdimii,Ciconia_abdimii,Ciconia abdimii,1,4,1160,1570,N
Ciconiiformes,Ciconiidae,Ciconia_episcopus,Ciconia_episcopus,Ciconia episcopus,2,5,1590,2790,N
Ciconiiformes,Ciconiidae,Ciconia_maguari,Ciconia_maguari,Ciconia maguari,2,4,3800,4200,N
Ciconiiformes,Ciconiidae,Ciconia_ciconia,Ciconia_ciconia,Ciconia ciconia,1,7,2275,4400,N
Ciconiiformes,Ciconiidae,Ciconia_boyciana,Ciconia_boyciana,Ciconia boyciana,2,6,3700,5500,N
Ciconiiformes,Ciconiidae,Ephippiorhynchus_asiaticus,Ephippiorhynchus_asiaticus,Ephippiorhynchus asiaticus,2,5,4100,4100,N
Ciconiiformes,Ciconiidae,Ephippiorhynchus_senegalensis,Ephippiorhynchus_senegalensis,Ephippiorhynchus senegalensis,1,5,6000,6000,N
