binomial,latitude,area,order,family,ebird_name,treelabels,clumin,clumax,bodmin,bodmax,is,migratory,mode,land,clu_geom,mass_geom
Chelidorhynx hypoxanthus,25.384747739140096,1699511064042.1,Passeriformes,Stenostiridae,Chelidorhynx_hypoxanthus,Chelidorhynx_hypoxantha,3,3,6,6,N,NA,altricial,land,3.0000000000000004,6
Chenonetta jubata,-26.71093193484494,5983311498985.33,Anseriformes,Anatidae,Chenonetta_jubata,Chenonetta_jubata,8,11,662,984,N,NA,precocial,land,9.380831519646861,807.0985069989904
Cheramoeca leucosterna,-27.403409510726036,5210848860491.59,Passeriformes,Hirundinidae,Cheramoeca_leucosterna,Cheramoeca_leucosterna,4,6,12,16,N,NA,altricial,land,4.898979485566356,13.856406460551018
Chersomanes albofasciata,-24.259330306166746,2152455926990.18,Passeriformes,Alaudidae,Chersomanes_albofasciata,Chersomanes_albofasciata,2,5,20,34,N,NA,altricial,land,3.162277660168379,26.0768096208106
Chersophilus duponti,34.394096089376646,287841114348.608,Passeriformes,Alaudidae,Chersophilus_duponti,Chersophilus_duponti,3,5,32,47,N,NA,altricial,land,3.872983346207417,38.78143885933062
Chionis albus,-63.34684700319588,26128581173.8323,Charadriiformes,Chionidae,Chionis_albus,Chionis_albus,1,4,560,810,N,migratory,altricial,land,2,673.4983296193095
Chionis minor,-49.405128001123835,6771964768.57684,Charadriiformes,Chionidae,Chionis_minor,Chionis_minor,1,4,450,760,Y,NA,altricial,land,2,584.8076606885379
Chiroxiphia caudata,-23.453755327275445,1456954484760.38,Passeriformes,Pipridae,Chiroxiphia_caudata,Chiroxiphia_caudata,2,2,25.6,25.6,N,NA,altricial,land,2,25.6
Chiroxiphia linearis,13.2856717143533,100492610384.516,Passeriformes,Pipridae,Chiroxiphia_linearis,Chiroxiphia_linearis,1,2,16,23,N,NA,altricial,land,1.414213562373095,19.18332609325088
Chiroxiphia pareola,-4.86606876968467,5026781737131.92,Passeriformes,Pipridae,Chiroxiphia_pareola,Chiroxiphia_pareola,2,2,18,24.5,N,NA,altricial,land,2,21
Chlamydera cerviniventris,-7.53927320066084,148838851020.736,Passeriformes,Ptilonorhynchidae,Chlamydera_cerviniventris,Chlamydera_cerviniventris,1,1,117,182,N,NA,altricial,land,1,145.92463808418373
Chlamydera lauterbachi,-4.619873820994367,124327920228.051,Passeriformes,Ptilonorhynchidae,Chlamydera_lauterbachi,Chlamydera_lauterbachi,1,1,112,135,Y,NA,altricial,land,1,122.96340919151517
Chlamydera maculata,-25.865507640139835,1783129322394.65,Passeriformes,Ptilonorhynchidae,Chlamydera_maculata,Chlamydera_maculata,1,3,124,162,N,NA,altricial,land,1.7320508075688774,141.7321417322125
Chlamydera nuchalis,-16.59465980231051,1277850192440.49,Passeriformes,Ptilonorhynchidae,Chlamydera_nuchalis,Chlamydera_nuchalis,1,2,153,265,N,NA,altricial,land,1.414213562373095,201.35789033459798
Chlamydotis undulata,28.235550524100116,3411883006939.08,Otidiformes,Otididae,Chlamydotis_undulata,Chlamydotis_undulata,2,3,1200,3200,N,NA,precocial,land,2.449489742783178,1959.5917942265435
Chlidonias albostriatus,-44.175734116843486,92048952757.1047,Charadriiformes,Laridae,Chlidonias_albostriatus,Sterna_albostriata,1,3,88,96,Y,NA,precocial,land,1.7320508075688774,91.91300234460847
Chlidonias hybrida,13.776292001966963,10061115298196.9,Charadriiformes,Laridae,Chlidonias_hybrida,Chlidonias_hybrida,2,3,60,101,N,migratory,precocial,land,2.449489742783178,77.84600182411425
Chlidonias leucopterus,51.26501703769378,10217549838262.2,Charadriiformes,Laridae,Chlidonias_leucopterus,Chlidonias_leucopterus,2,3,42,79,N,migratory,precocial,land,2.449489742783178,57.60208329565869
Chlidonias niger,50.61163730691372,12924746530218.9,Charadriiformes,Laridae,Chlidonias_niger,Chlidonias_niger,1,3,46,71,N,migratory,precocial,land,1.7320508075688774,57.148928248918224
Chloebia gouldiae,-15.853189850017367,101027631597.553,Passeriformes,Estrildidae,Erythrura_gouldiae,Erythrura_gouldiae,4,8,10.5,16,N,NA,altricial,land,5.656854249492379,12.961481396815719
Chloephaga melanoptera,-22.005203675313595,1159462302884.36,Anseriformes,Anatidae,Oressochen_melanopterus,Chloephaga_melanoptera,5,10,2730,3640,N,NA,precocial,land,7.071067811865476,3152.332469775356
Chloephaga picta,-46.48889735234312,727868424940.513,Anseriformes,Anatidae,Chloephaga_picta,Chloephaga_picta,5,8,2470,3560,N,migratory,precocial,land,6.324555320336757,2965.3330335731234
Chloephaga poliocephala,-47.591381029417285,371235551010.024,Anseriformes,Anatidae,Chloephaga_poliocephala,Chloephaga_poliocephala,4,6,1470,2267,N,migratory,precocial,land,4.898979485566356,1825.510887395636
Chloris chloris,50.72331923833745,10156878856010.6,Passeriformes,Fringillidae,Chloris_chloris,Carduelis_chloris,4,6,17,34,N,migratory,altricial,land,4.898979485566356,24.041630560342618
Chloris sinica,37.44762859248768,6276981741034.9,Passeriformes,Fringillidae,Chloris_sinica,Carduelis_sinica,3,5,17,22,N,migratory,altricial,land,3.872983346207417,19.33907960581372
Chloris spinoides,27.92974084611781,491504657887.483,Passeriformes,Fringillidae,Chloris_spinoides,Carduelis_spinoides,3,5,15,20.8,N,migratory,altricial,land,3.872983346207417,17.663521732655695
Chloroceryle aenea,-3.833368626765091,9315351165300.03,Coraciiformes,Alcedinidae,Chloroceryle_aenea,Chloroceryle_aenea,3,4,10,16,N,NA,altricial,land,3.464101615137755,12.649110640673515
Chloroceryle amazona,-8.811235266744571,14135014027535.9,Coraciiformes,Alcedinidae,Chloroceryle_amazona,Chloroceryle_amazona,3,4,98,140,N,NA,altricial,land,3.464101615137755,117.13240371477058
Chloroceryle americana,-5.512459702525073,16893886296563.9,Coraciiformes,Alcedinidae,Chloroceryle_americana,Chloroceryle_americana,2,6,28,36.5,N,NA,altricial,land,3.464101615137755,31.96873472629156
Chloroceryle inda,-4.881558367816269,8558015976906.29,Coraciiformes,Alcedinidae,Chloroceryle_inda,Chloroceryle_inda,3,5,40,62,N,NA,altricial,land,3.872983346207417,49.799598391954945
Chlorochrysa calliparaea,-4.682983638359379,147445405458.576,Passeriformes,Thraupidae,Chlorochrysa_calliparaea,Chlorochrysa_calliparaea,1,1,14.9,21.5,N,NA,altricial,land,1,17.89832394387809
Chlorocichla flaviventris,-13.65800386589224,3981117233667.84,Passeriformes,Pycnonotidae,Chlorocichla_flaviventris,Chlorocichla_flaviventris,1,3,32,52,N,NA,altricial,land,1.7320508075688774,40.79215610874228
Chlorodrepanis stejnegeri,22.099007619310857,234833308.79183,Passeriformes,Fringillidae,Chlorodrepanis_stejnegeri,Hemignathus_kauaiensis,1,4,15,19.5,Y,NA,altricial,land,2,17.102631376487064
Chlorodrepanis virens,19.861420837609383,6246276818.68997,Passeriformes,Fringillidae,Chlorodrepanis_virens,Hemignathus_virens,1,4,10.5,17.5,Y,NA,altricial,land,2,13.555441711725964
Chlorophanes spiza,-3.788791123143452,7903142841192.57,Passeriformes,Thraupidae,Chlorophanes_spiza,Chlorophanes_spiza,2,2,15,22,N,NA,altricial,land,2,18.165902124584957
Chlorophoneus bocagei,0.25493363121034357,785294289723.422,Passeriformes,Malaconotidae,Telophorus_bocagei,Telophorus_bocagei,2,2,22,28,N,NA,altricial,land,2,24.81934729198172
Chlorophoneus nigrifrons,-10.430161188719657,540075234376.174,Passeriformes,Malaconotidae,Telophorus_nigrifrons,Telophorus_nigrifrons,2,2,25,42.5,N,NA,altricial,land,2,32.59601202601325
Chlorophoneus sulfureopectus,-3.7962663147236926,8768659789222.77,Passeriformes,Malaconotidae,Telophorus_sulfureopectus,Telophorus_sulfureopectus,1,3,24,34,N,NA,altricial,land,1.7320508075688774,28.565713714171412
Chlorophonia occipitalis,15.541363516457537,160768754890.205,Passeriformes,Fringillidae,Chlorophonia_occipitalis,Chlorophonia_occipitalis,3,3,25,27.5,N,NA,altricial,land,3.0000000000000004,26.220221204253782
Chloropsis cochinchinensis,-7.392595576979015,77280729948.4158,Passeriformes,Chloropseidae,Chloropsis_cochinchinensis,Chloropsis_cochinchinensis,2,2,19,28.5,N,NA,altricial,land,2,23.27015255644019
Chloropsis hardwickii,23.183808032453054,902456728708.202,Passeriformes,Chloropseidae,Chloropsis_hardwickii,Chloropsis_hardwickii,2,3,25,40,N,NA,altricial,land,2.449489742783178,31.62277660168379
Chlorornis riefferii,-4.427129863126179,307394782774.962,Passeriformes,Thraupidae,Chlorornis_riefferii,Chlorornis_riefferii,1,1,45.5,59.7,N,NA,altricial,land,1,52.11861471681686
Chlorospingus flavigularis,-4.380811469243644,200407231564.571,Passeriformes,Passerelidae,Chlorospingus_flavigularis,Chlorospingus_flavigularis,2,3,15,31,N,NA,altricial,land,2.449489742783178,21.56385865284782
Chlorospingus flavopectus,1.4249344356417002,596616221967.967,Passeriformes,Passerelidae,Chlorospingus_flavopectus,Chlorospingus_ophthalmicus,1,3,13,28.4,N,NA,altricial,land,1.7320508075688774,19.214577799160715
Chlorospingus pileatus,9.464095096058848,3941011661.91291,Passeriformes,Passerelidae,Chlorospingus_pileatus,Chlorospingus_pileatus,1,2,16,24.1,N,NA,altricial,land,1.414213562373095,19.63670033381372
Chlorostilbon lucidus,-19.90174375716461,5782879836079.88,Caprimulgiformes,Trochilidae,Chlorostilbon_lucidus,Chlorostilbon_lucidus,2,2,3,4.5,N,NA,altricial,land,2,3.6742346141747673
Chlorostilbon mellisugus,-2.525382778030735,4091821223668.32,Caprimulgiformes,Trochilidae,Chlorostilbon_mellisugus,Chlorostilbon_mellisugus,2,2,2.7,2.8,N,NA,altricial,land,2,2.749545416973504
Chlorostilbon notatus,-1.5962433171285075,4686548187515.25,Caprimulgiformes,Trochilidae,Chlorestes_notata,Chlorestes_notata,2,2,3,4.5,N,NA,altricial,land,2,3.6742346141747673
Chlorostilbon poortmani,7.2160436293358785,153352450702.427,Caprimulgiformes,Trochilidae,Chlorostilbon_poortmani,Chlorostilbon_poortmani,2,2,3,4,N,NA,altricial,land,2,3.464101615137755
Chondestes grammacus,38.77814439661962,5602820675199.03,Passeriformes,Passerelidae,Chondestes_grammacus,Chondestes_grammacus,3,6,22.5,35.5,N,migratory,altricial,land,4.242640687119285,28.262165522125155
Chondrohierax uncinatus,-4.451084145788481,9749554007502.69,Accipitriformes,Accipitridae,Chondrohierax_uncinatus,Chondrohierax_uncinatus,1,3,215,360,N,NA,altricial,land,1.7320508075688774,278.20855486487096
Chordeiles acutipennis,2.7439963255879785,10538543953655.5,Caprimulgiformes,Caprimulgidae,Chordeiles_acutipennis,Chordeiles_acutipennis,1,2,50,50,N,migratory,altricial,land,1.414213562373095,49.99999999999999
Chordeiles minor,45.13440640697184,12991790621942.3,Caprimulgiformes,Caprimulgidae,Chordeiles_minor,Chordeiles_minor,2,2,65,98,N,migratory,altricial,land,2,79.8122797569397
Chordeiles nacunda,-9.61599940053058,12252505987556.7,Caprimulgiformes,Caprimulgidae,Chordeiles_nacunda,Podager_nacunda,1,2,124,188,N,NA,altricial,land,1.414213562373095,152.68267747193852
Chordeiles pusillus,-9.1323846865717,3938003062044.59,Caprimulgiformes,Caprimulgidae,Chordeiles_pusillus,Chordeiles_pusillus,1,1,28,33,N,NA,altricial,land,1,30.397368307141324
Chrysococcyx klaas,-2.389427913767063,14120042279600.5,Cuculiformes,Cuculidae,Chrysococcyx_klaas,Chrysococcyx_klaas,3,4,21,34,N,migratory,altricial,land,3.464101615137755,26.720778431774782
Chrysocolaptes validus,0.412851886287152,1272542324369.14,Piciformes,Picidae,Reinwardtipicus_validus,Reinwardtipicus_validus,1,2,155,185,N,NA,altricial,land,1.414213562373095,169.3369422187609
Chrysocorypha delatrii,7.189636236496578,193875424905.982,Passeriformes,Thraupidae,Tachyphonus_delatrii,Tachyphonus_delatrii,2,2,14,21,N,NA,altricial,land,2,17.146428199482244
Chrysolampis mosquitus,-6.071434126906267,7376419431037.66,Caprimulgiformes,Trochilidae,Chrysolampis_mosquitus,Chrysolampis_mosquitus,2,2,2.5,5,N,NA,altricial,land,2,3.5355339059327378
Chrysolophus amherstiae,27.201752501623552,384241578857.765,Galliformes,Phasianidae,Chrysolophus_amherstiae,Chrysolophus_amherstiae,6,12,624,850,N,NA,precocial,land,8.48528137423857,728.2856582413252
Chrysolophus pictus,29.704306999459096,969402263275.12,Galliformes,Phasianidae,Chrysolophus_pictus,Chrysolophus_pictus,5,12,350,875,N,NA,precocial,land,7.745966692414833,553.3985905294659
Chrysominla strigula,25.21604345630774,814874367397.791,Passeriformes,Leiothrichidae,Actinodura_strigula,Minla_strigula,2,4,14,24,N,NA,altricial,land,2.82842712474619,18.33030277982336
Chrysomma sinense,21.724714516158475,4319983424941.7,Passeriformes,Sylviidae,Chrysomma_sinense,Chrysomma_sinense,3,5,20,24,N,NA,altricial,land,3.872983346207417,21.908902300206645
Chrysomus icterocephalus,4.3929272452258505,1560614355922.28,Passeriformes,Icteridae,Chrysomus_icterocephalus,Chrysomus_icterocephalus,2,4,26.8,35.9,N,NA,altricial,land,2.82842712474619,31.01805925585932
Chrysomus ruficapillus,-20.20107217022247,5778701225535.26,Passeriformes,Icteridae,Chrysomus_ruficapillus,Chrysomus_ruficapillus,3,4,32.2,41.3,N,NA,altricial,land,3.464101615137755,36.46724557736708
Chrysophlegma flavinucha,19.83285727895124,2917304689117.83,Piciformes,Picidae,Chrysophlegma_flavinucha,Picus_flavinucha,2,4,153,198,N,NA,altricial,land,2.82842712474619,174.0517164523235
Chrysophlegma mentale,-7.527371831089075,39922000815.3834,Piciformes,Picidae,Chrysophlegma_mentale,Picus_mentalis,2,3,82,121,N,NA,altricial,land,2.449489742783178,99.60923651951157
Chrysophlegma miniaceum,1.2834653668342983,1272502341796.97,Piciformes,Picidae,Chrysophlegma_miniaceum,Picus_mineaceus,2,3,79,105,N,NA,altricial,land,2.449489742783178,91.07689059250978
Chunga burmeisteri,-25.383371188073127,736438812997.559,Cariamiformes,Cariamidae,Chunga_burmeisteri,Chunga_burmeisteri,2,3,1200,1200,N,NA,altricial,land,2.449489742783178,1200
Ciccaba virgata,-2.8524772659230684,10112412981715.7,Strigiformes,Strigidae,Ciccaba_virgata,Strix_virgata,1,3,175,405,N,NA,altricial,land,1.7320508075688774,266.22359023948286
Cichladusa guttata,1.6444066651113636,1371866222537.21,Passeriformes,Muscicapidae,Cichladusa_guttata,Cichladusa_guttata,2,3,17,30,N,NA,altricial,land,2.449489742783178,22.583179581272425
Cicinnurus magnificus,-5.28221895739354,115547460953.644,Passeriformes,Paradisaeidae,Cicinnurus_magnificus,Cicinnurus_magnificus,1,2,52,119,Y,NA,altricial,land,1.414213562373095,78.66384175718858
Cicinnurus regius,-4.774331771799905,471387351557.637,Passeriformes,Paradisaeidae,Cicinnurus_regius,Cicinnurus_regius,1,2,38,65,Y,NA,altricial,land,1.414213562373095,49.6990945591567
Ciconia abdimii,12.474352633821503,6484090553154.72,Ciconiiformes,Ciconiidae,Ciconia_abdimii,Ciconia_abdimii,1,4,1160,1570,N,migratory,altricial,land,2,1349.5184326269864
Ciconia boyciana,47.770478835379585,475164451818.265,Ciconiiformes,Ciconiidae,Ciconia_boyciana,Ciconia_boyciana,2,6,3700,5500,N,migratory,altricial,land,3.464101615137755,4511.097427455984
Ciconia ciconia,44.87105233443655,5181820970080.38,Ciconiiformes,Ciconiidae,Ciconia_ciconia,Ciconia_ciconia,1,7,2275,4400,N,migratory,altricial,land,2.6457513110645903,3163.858403911276
Ciconia episcopus,21.565857774058667,3389417672119.77,Ciconiiformes,Ciconiidae,Ciconia_episcopus,Ciconia_episcopus,2,5,1590,2790,N,NA,altricial,land,3.162277660168379,2106.2051182161727
Ciconia maguari,-18.027350460572404,5034321429870.9,Ciconiiformes,Ciconiidae,Ciconia_maguari,Ciconia_maguari,2,4,3800,4200,N,NA,altricial,land,2.82842712474619,3994.99687108764
Ciconia nigra,41.53446700188592,18354612032886.8,Ciconiiformes,Ciconiidae,Ciconia_nigra,Ciconia_nigra,2,6,3000,3000,N,migratory,altricial,land,3.464101615137755,2999.9999999999977
Cinclocerthia gutturalis,14.38819910818228,1531128893.97091,Passeriformes,Mimidae,Cinclocerthia_gutturalis,Cinclocerthia_gutturalis,2,3,65,76.2,Y,NA,altricial,land,2.449489742783178,70.37755323965159
Cinclocerthia ruficauda,15.45543275971822,2842168794.03448,Passeriformes,Mimidae,Cinclocerthia_ruficauda,Cinclocerthia_ruficauda,3,3,42.8,71,Y,NA,altricial,land,3.0000000000000004,55.12531179050148
Cinclodes albidiventris,1.5273782784625418,100409394490.516,Passeriformes,Furnariidae,Cinclodes_albidiventris,Cinclodes_albidiventris,2,2,36.2,36.2,N,NA,altricial,land,2,36.20000000000001
Cinclodes antarcticus,-51.743125273994394,10392509887.2149,Passeriformes,Furnariidae,Cinclodes_antarcticus,Cinclodes_antarcticus,2,3,59,68.9,N,NA,altricial,land,2.449489742783178,63.75813673563556
Cinclodes atacamensis,-21.051263487633417,870994253725.906,Passeriformes,Furnariidae,Cinclodes_atacamensis,Cinclodes_atacamensis,2,2,45,56,N,NA,altricial,land,2,50.19960159204454
Cinclodes comechingonus,-31.661111157729028,20501309445.8485,Passeriformes,Furnariidae,Cinclodes_comechingonus,Cinclodes_comechingonus,2,2,25,32,N,migratory,altricial,land,2,28.2842712474619
Cinclodes fuscus,-43.212243349540415,1134717514607.55,Passeriformes,Furnariidae,Cinclodes_fuscus,Cinclodes_fuscus,2,4,29,33,N,NA,altricial,land,2.82842712474619,30.935416596516042
Cinclodes nigrofumosus,-29.70914984675892,73491749639.1213,Passeriformes,Furnariidae,Cinclodes_nigrofumosus,Cinclodes_nigrofumosus,3,4,63,67,N,NA,altricial,land,3.464101615137755,64.96922348312313
Cinclodes olrogi,-32.04608050947477,14761859226.0286,Passeriformes,Furnariidae,Cinclodes_olrogi,Cinclodes_olrogi,2,2,24,32,N,NA,altricial,land,2,27.71281292110204
Cinclodes oustaleti,-40.28578979783346,709936360379.455,Passeriformes,Furnariidae,Cinclodes_oustaleti,Cinclodes_oustaleti,2,3,22,31,N,NA,altricial,land,2.449489742783178,26.115129714401192
Cinclodes patagonicus,-43.93438130008675,637379064046.472,Passeriformes,Furnariidae,Cinclodes_patagonicus,Cinclodes_patagonicus,2,3,37,54,N,NA,altricial,land,2.449489742783178,44.69899327725401
Cincloramphus mathewsi,-30.051405293182217,2029874752367.11,Passeriformes,Locustellidae,Cincloramphus_mathewsi,Cincloramphus_mathewsi,3,4,25,42,N,NA,altricial,land,3.464101615137755,32.4037034920393
Cinclosoma punctatum,-33.458520244804305,559382699688.544,Passeriformes,Cinclosomatidae,Cinclosoma_punctatum,Cinclosoma_punctatum,2,3,107,119,N,NA,altricial,land,2.449489742783178,112.84059553192724
Cinclus cinclus,47.179820689900176,8473560449134.88,Passeriformes,Cinclidae,Cinclus_cinclus,Cinclus_cinclus,3,7,46,76,N,NA,altricial,land,4.58257569495584,59.126981996377936
Cinclus mexicanus,53.47702823529601,4873184159332.78,Passeriformes,Cinclidae,Cinclus_mexicanus,Cinclus_mexicanus,2,6,43,67,N,NA,altricial,land,3.464101615137755,53.67494760127857
Cinclus pallasii,40.54115792086904,9390290485335.57,Passeriformes,Cinclidae,Cinclus_pallasii,Cinclus_pallasii,3,6,62,88.7,N,NA,altricial,land,4.242640687119285,74.15793956145221
Cinnyricinclus leucogaster,-1.5095165894175615,10017859693813.5,Passeriformes,Sturnidae,Cinnyricinclus_leucogaster,Cinnyricinclus_leucogaster,2,4,33,56,N,migratory,altricial,land,2.82842712474619,42.988370520409354
Cinnyris afer,-29.64467501249481,364289940265.027,Passeriformes,Nectariniidae,Cinnyris_afer,Nectarinia_afra,1,2,8.1,18,N,NA,altricial,land,1.414213562373095,12.074767078498864
Cinnyris bouvieri,1.2797010205645585,360313739809.421,Passeriformes,Nectariniidae,Cinnyris_bouvieri,Nectarinia_bouvieri,2,2,7,10,N,NA,altricial,land,2,8.366600265340757
Cinnyris chalybeus,-30.942253723074845,494460124476.664,Passeriformes,Nectariniidae,Cinnyris_chalybeus,Nectarinia_chalybea,1,3,6,10,N,NA,altricial,land,1.7320508075688774,7.745966692414836
Cinnyris chloropygius,1.282847924428184,4286377033817.86,Passeriformes,Nectariniidae,Cinnyris_chloropygius,Nectarinia_chloropygia,1,3,4.7,8,N,NA,altricial,land,1.7320508075688774,6.131883886702356
Cinnyris erythrocercus,1.2039533017561068,438707331479.211,Passeriformes,Nectariniidae,Cinnyris_erythrocercus,Nectarinia_erythrocerca,1,3,7.4,10,N,NA,altricial,land,1.7320508075688774,8.602325267042628
